Date Time;Frequency ;Current A;Current B ;Current C ;Voltage AB;Voltage BC;Voltage CA;Active power ;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
12/8/2021 14:45;59,99;36,14;67,29;76,84;224,46;223,46;223,06;21873,05;4732,03;6117,00;62,30;27,28
12/8/2021 15:00;60,02;31,27;49,99;58,68;225,38;224,27;223,93;17128,40;4111,45;5462,00;62,04;27,31
12/8/2021 15:15;59,98;42,65;77,67;77,73;225,03;223,85;223,96;24235,53;5604,75;5584,00;62,07;27,26
12/8/2021 15:30;60,00;37,29;73,48;76,18;224,61;223,36;223,48;22838,70;4891,38;5839,00;62,04;27,20
12/8/2021 15:45;60,04;36,28;73,03;75,73;225,30;224,27;223,97;22722,79;4769,82;5185,00;61,93;27,30
12/8/2021 16:00;59,98;34,69;69,80;77,35;226,10;225,07;224,98;22415,01;4579,29;5524,00;61,91;27,39
12/8/2021 16:15;60,01;30,62;63,86;78,29;226,34;225,08;224,99;21197,80;4045,99;5602,00;61,66;27,33
12/8/2021 16:30;59,97;39,34;66,66;86,19;226,70;225,57;225,56;23722,64;5207,58;5513,00;61,53;27,44
12/8/2021 16:45;59,96;13,20;42,01;47,38;227,38;226,29;226,34;12641,81;1753,00;4144,00;62,01;27,30
12/8/2021 17:00;59,95;7,95;32,52;19,66;228,44;227,34;227,56;6732,93;1061,28;2385,00;62,16;27,13
12/8/2021 17:15;59,95;8,06;28,37;15,84;227,92;226,74;227,01;6139,76;1073,62;1671,00;62,55;26,99
12/8/2021 17:30;59,98;7,86;21,64;13,60;228,55;227,55;227,67;5096,47;1050,23;1361,00;62,92;26,83
12/8/2021 17:45;60,02;8,22;23,90;14,45;229,58;228,58;228,89;5478,77;1103,55;1305,00;63,00;26,88
12/8/2021 18:00;60,01;7,85;22,54;14,44;230,07;228,97;229,33;5385,33;1056,35;1468,00;63,00;26,86
12/8/2021 18:15;60,06;7,25;22,35;15,35;228,48;227,35;227,83;5363,10;968,87;1378,00;63,06;26,92
12/8/2021 18:30;60,05;9,91;22,50;15,72;229,44;228,55;228,69;5986,72;1329,01;1369,00;63,68;26,69
12/8/2021 18:45;60,01;9,66;23,55;20,91;229,89;228,81;228,88;6581,99;1297,25;1697,00;64,00;26,60
12/8/2021 19:00;59,98;9,26;32,79;16,37;229,80;228,93;228,68;7090,61;1242,42;1627,00;64,31;26,53
12/8/2021 19:15;60,00;10,30;24,46;16,56;230,04;228,99;228,97;6338,58;1384,23;1707,00;64,37;26,38
12/8/2021 19:30;60,00;9,26;30,36;14,98;230,84;229,77;229,95;6756,64;1248,76;1623,00;64,59;26,34
12/8/2021 19:45;59,97;9,56;22,72;19,58;230,98;230,22;229,77;6388,65;1289,00;1524,00;66,02;26,06
12/8/2021 20:00;59,96;9,86;23,72;19,56;231,14;230,20;230,11;6504,75;1331,44;1608,00;66,21;25,88
12/8/2021 20:15;59,97;9,23;22,33;15,72;231,60;230,73;230,74;5865,65;1249,71;1580,00;66,43;25,76
12/8/2021 20:30;60,02;10,37;22,43;15,00;231,53;230,81;230,57;6022,85;1402,06;1540,00;66,49;25,59
12/8/2021 20:45;59,95;9,25;25,43;17,02;230,67;229,69;229,64;6312,02;1246,08;1627,00;66,05;25,50
12/8/2021 21:00;59,98;9,58;24,59;20,88;231,39;230,42;230,36;6662,04;1296,95;1637,00;65,26;25,57
12/8/2021 21:15;59,98;9,88;24,39;20,93;230,50;229,63;229,62;6664,29;1330,95;1646,00;64,73;25,17
12/8/2021 21:30;59,96;9,26;26,29;19,68;230,43;229,25;229,44;6639,17;1246,18;1619,00;64,65;25,06
12/8/2021 21:45;60,00;9,24;20,96;19,51;230,47;229,33;229,38;6105,57;1243,14;1548,00;64,81;24,91
12/8/2021 22:00;59,94;9,87;22,11;19,67;230,35;229,42;229,13;6350,95;1326,76;1551,00;64,63;24,88
12/8/2021 22:15;59,97;9,64;24,88;15,35;231,13;229,65;229,68;6307,75;1300,42;1496,00;64,79;24,76
12/8/2021 22:30;59,95;9,92;22,22;15,30;230,91;229,70;229,97;5927,05;1338,64;1501,00;65,04;24,59
12/8/2021 22:45;60,03;9,63;25,17;16,45;231,17;229,86;230,22;6310,82;1300,91;1538,00;65,24;24,50
12/8/2021 23:00;60,02;9,29;23,50;15,67;231,63;230,55;230,65;5982,03;1256,28;1525,00;65,64;24,27
12/8/2021 23:15;59,97;9,93;23,18;15,68;231,75;230,57;230,92;6068,89;1345,04;1582,00;65,71;24,21
12/8/2021 23:30;59,93;9,72;31,12;17,23;231,54;230,26;230,66;7126,52;1315,60;1577,00;66,02;23,97
12/8/2021 23:45;60,00;9,27;23,13;19,51;231,00;229,65;229,99;6330,08;1250,65;1655,00;66,23;24,03
13/8/2021 0:00;59,95;10,36;23,46;14,54;231,47;230,27;230,79;6054,19;1402,25;1622,00;66,49;24,02
13/8/2021 0:15;59,98;9,29;23,41;14,51;232,65;231,22;232,05;5869,02;1264,31;1577,00;66,62;24,00
13/8/2021 0:30;60,04;10,47;22,28;16,06;232,76;231,39;232,07;6140,39;1424,73;1560,00;66,86;23,92
13/8/2021 0:45;60,03;9,30;29,91;19,57;232,66;231,00;231,78;7295,71;1265,14;1625,00;67,14;23,82
13/8/2021 1:00;60,00;9,26;22,34;20,06;232,43;231,11;231,80;6305,21;1259,35;1564,00;67,24;23,76
13/8/2021 1:15;60,03;10,44;23,57;20,17;233,48;232,02;232,79;6668,26;1425,28;1616,00;67,53;23,71
13/8/2021 1:30;60,04;9,31;31,39;21,84;233,93;232,30;233,23;7566,00;1273,24;1623,00;67,59;23,60
13/8/2021 1:45;59,95;9,63;24,37;19,65;233,19;231,51;232,51;6579,36;1314,21;1640,00;67,66;23,58
13/8/2021 2:00;59,99;9,94;27,33;14,55;233,34;231,86;232,72;6556,38;1356,52;1579,00;67,77;23,42
13/8/2021 2:15;59,99;9,64;26,73;14,55;233,86;232,22;233,23;6293,31;1319,36;1627,00;68,09;23,41
13/8/2021 2:30;59,94;9,27;22,30;16,71;232,93;231,33;232,32;5995,71;1263,72;1593,00;68,21;23,33
13/8/2021 2:45;59,99;9,92;25,29;15,72;233,03;231,24;232,33;6316,35;1352,58;1611,00;68,40;23,28
13/8/2021 3:00;60,02;9,70;22,23;15,74;233,58;231,97;232,94;5982,22;1325,45;1612,00;68,27;23,42
13/8/2021 3:15;60,02;9,99;23,52;15,77;233,41;231,90;232,68;6140,90;1368,83;1602,00;68,16;23,52
13/8/2021 3:30;59,94;9,67;25,26;17,32;233,26;231,60;232,62;6429,63;1320,10;1626,00;68,09;23,55
13/8/2021 3:45;60,07;9,32;24,42;16,72;233,81;232,23;233,22;6231,31;1275,10;1629,00;68,04;23,51
13/8/2021 4:00;60,00;10,37;27,56;18,91;232,78;231,77;232,76;6935,51;1413,35;1647,00;68,29;23,29
13/8/2021 4:15;59,96;9,29;27,97;18,84;233,06;231,42;232,53;6758,56;1266,97;1635,00;68,51;23,39
13/8/2021 4:30;60,01;9,29;22,31;19,58;233,62;231,89;232,73;6298,17;1268,74;1592,00;68,10;23,69
13/8/2021 4:45;59,95;10,37;23,96;20,33;233,62;232,01;232,72;6727,11;1415,64;1617,00;67,90;23,62
13/8/2021 5:00;60,03;9,28;21,01;20,12;233,65;232,09;232,84;6204,34;1267,94;1554,00;67,95;23,67
13/8/2021 5:15;59,96;9,63;25,37;20,35;233,67;231,96;232,81;6758,43;1315,87;1563,00;67,95;23,67
13/8/2021 5:30;59,99;9,93;23,61;16,43;233,49;231,49;232,43;6205,34;1355,01;1654,00;68,21;23,47
13/8/2021 5:45;60,01;9,28;25,26;17,17;230,91;229,56;229,90;6297,77;1251,46;1627,00;68,30;23,47
13/8/2021 6:00;60,04;11,74;29,88;11,89;232,43;230,78;231,85;6536,19;1596,76;1502,00;68,08;23,59
13/8/2021 6:15;60,01;9,29;22,78;11,89;232,06;230,49;231,44;5325,31;1261,38;1450,00;67,98;23,58
13/8/2021 6:30;59,94;8,02;26,68;14,47;232,92;231,36;232,20;5699,74;1092,99;1397,00;67,94;23,61
13/8/2021 6:45;60,04;8,26;35,42;14,63;233,15;231,55;232,21;7135,02;1125,25;1448,00;68,19;23,42
13/8/2021 7:00;59,98;8,91;43,72;18,37;232,31;230,96;231,64;8575,28;1210,40;1690,00;68,14;23,47
13/8/2021 7:15;60,00;8,16;32,14;15,01;231,45;229,92;230,36;6715,28;1103,17;1983,00;68,36;23,27
13/8/2021 7:30;60,03;16,09;31,63;16,51;232,82;231,69;232,12;7619,99;2190,26;1839,00;68,51;23,22
13/8/2021 7:45;60,01;14,08;29,49;26,07;231,59;230,51;230,96;8176,82;1907,46;1885,00;68,77;23,22
13/8/2021 8:00;59,97;14,96;30,91;23,06;230,31;229,65;229,67;8095,22;2014,00;2068,00;68,82;23,24
13/8/2021 8:15;60,00;14,82;39,41;40,73;229,33;228,29;228,52;11311,66;1985,84;2351,00;68,89;23,22
13/8/2021 8:30;59,98;29,95;48,80;38,36;228,66;227,95;227,98;14164,98;4001,36;3009,00;68,99;23,23
13/8/2021 8:45;59,96;41,83;50,45;49,13;227,34;225,93;226,26;17495,68;5555,45;3879,00;69,00;23,28
13/8/2021 9:00;60,04;40,26;69,76;51,57;226,85;225,80;225,93;20132,31;5334,60;4601,00;68,79;23,53
13/8/2021 9:15;59,99;50,97;48,94;61,58;225,93;225,56;225,16;20046,48;6724,84;4817,00;68,70;23,53
13/8/2021 9:30;60,00;51,70;53,58;68,99;226,98;226,35;226,52;21539,85;6861,86;5143,00;68,60;23,60
13/8/2021 9:45;60,02;65,13;68,47;78,59;227,18;226,47;226,52;26730,21;8648,82;6205,00;68,57;23,64
13/8/2021 10:00;60,00;53,96;71,58;90,30;226,62;226,13;226,08;26942,82;7147,69;6902,00;68,29;23,90
13/8/2021 10:15;59,97;64,68;73,07;96,97;227,96;227,20;227,04;29695,09;8610,17;6844,00;68,21;23,93
13/8/2021 10:30;59,97;64,93;74,01;102,24;227,78;226,94;226,94;30551,26;8640,10;7217,00;68,05;24,02
13/8/2021 10:45;59,98;61,43;76,19;88,58;227,57;226,69;226,58;28271,47;8163,18;7188,00;68,18;24,03
13/8/2021 11:00;59,96;68,14;83,33;99,58;227,03;226,10;225,71;31244,32;9026,38;6698,00;68,08;24,09
13/8/2021 11:15;59,99;74,20;75,73;92,65;227,41;226,91;226,45;30687,95;9850,70;7864,00;67,94;24,36
13/8/2021 11:30;60,05;54,94;62,15;72,83;226,97;226,12;226,07;23914,51;7283,27;6535,00;67,90;24,36
13/8/2021 11:45;59,99;55,97;57,83;71,99;226,54;225,89;225,41;23464,79;7399,18;6025,00;67,98;24,43
13/8/2021 12:00;60,03;45,72;63,47;62,96;226,06;225,26;225,16;21337,04;6036,31;5764,00;67,95;24,48
13/8/2021 12:15;59,97;56,52;50,84;68,80;225,98;225,54;225,20;22038,16;7459,68;5883,00;67,91;24,64
13/8/2021 12:30;59,98;55,84;52,14;68,92;225,90;225,65;225,54;22130,15;7375,09;5989,00;67,65;24,77
13/8/2021 12:45;60,00;44,26;39,42;62,60;225,75;225,51;225,49;18279,85;5841,56;5562,00;67,47;25,08
13/8/2021 13:00;60,00;41,44;38,35;61,77;225,67;225,27;224,89;17726,71;5459,59;5131,00;67,18;25,38
13/8/2021 13:15;60,07;45,06;58,42;50,60;224,98;224,49;224,22;18751,97;5920,64;5132,00;66,53;25,58
13/8/2021 13:30;60,04;44,56;50,41;59,90;225,50;224,80;224,49;19283,62;5867,59;4814,00;66,38;25,73
13/8/2021 13:45;59,97;51,37;35,05;67,66;225,67;225,43;224,69;19350,20;6764,10;5685,00;66,05;25,86
13/8/2021 14:00;60,03;71,32;55,28;67,48;225,93;225,40;225,42;24031,49;9419,81;6304,00;65,60;26,17
13/8/2021 14:15;59,96;77,31;45,06;79,53;224,79;224,83;224,71;25052,68;10164,16;6851,00;65,42;26,23
13/8/2021 14:30;59,94;65,59;49,08;72,10;225,01;225,05;224,49;23057,84;8620,54;6342,00;65,69;26,10
13/8/2021 14:45;60,03;65,66;63,46;85,59;226,05;225,46;225,58;27126,44;8678,31;6231,00;65,99;25,89
13/8/2021 15:00;59,98;42,39;73,84;62,34;226,43;225,66;225,91;21659,56;5612,85;5198,00;66,34;25,82
13/8/2021 15:15;59,94;41,83;48,36;57,42;226,67;226,18;226,37;18162,29;5545,43;4844,00;66,48;25,76
13/8/2021 15:30;59,98;41,61;68,73;68,43;225,82;224,79;224,96;22322,82;5491,70;4815,00;66,51;25,92
13/8/2021 15:45;60,00;51,36;45,20;57,80;226,16;225,97;225,61;18943,25;6785,14;4801,00;66,30;25,95
13/8/2021 16:00;59,99;58,12;49,36;60,87;226,57;226,07;226,09;20785,11;7698,00;5558,00;66,20;26,03
13/8/2021 16:15;59,97;48,18;54,84;74,95;226,01;225,29;225,61;22220,13;6369,35;6076,00;66,03;25,88
13/8/2021 16:30;60,03;30,80;43,66;62,82;226,68;225,72;225,83;17169,01;4079,45;5329,00;66,14;25,96
13/8/2021 16:45;60,01;55,65;44,03;79,78;227,25;226,45;226,40;22391,58;7388,37;5309,00;66,06;26,07
13/8/2021 17:00;60,03;11,91;37,32;47,15;228,30;226,93;227,21;11794,67;1589,41;4316,00;66,11;26,11
13/8/2021 17:15;59,96;10,02;33,66;40,59;228,70;227,42;227,46;10192,17;1338,67;2544,00;66,30;26,07
13/8/2021 17:30;60,02;11,55;34,78;38,38;228,94;227,81;227,86;10278,26;1544,78;2381,00;66,28;25,97
13/8/2021 17:45;60,00;10,02;35,10;39,38;229,11;227,98;228,27;10241,71;1342,19;2502,00;66,60;25,98
13/8/2021 18:00;60,02;10,89;23,45;29,40;229,03;227,63;228,20;7637,29;1458,81;2367,00;66,86;25,95
13/8/2021 18:15;60,03;10,73;31,32;35,58;229,73;228,18;228,62;9530,39;1439,87;2359,00;67,26;25,78
13/8/2021 18:30;60,01;11,97;28,39;24,12;229,38;227,99;228,63;7932,79;1606,51;2226,00;67,44;25,65
13/8/2021 18:45;59,96;13,14;35,44;34,40;229,96;228,64;228,90;10434,85;1764,96;2387,00;67,67;25,44
13/8/2021 19:00;60,05;11,97;24,03;28,47;230,40;229,22;229,36;7965,56;1611,57;2338,00;68,07;25,14
13/8/2021 19:15;59,97;12,12;33,81;39,23;230,57;229,10;229,41;10513,13;1633,05;2224,00;68,11;25,00
13/8/2021 19:30;60,04;9,28;36,02;38,63;230,84;229,26;229,58;10304,62;1251,14;2382,00;67,88;24,78
13/8/2021 19:45;60,03;8,77;35,91;37,88;231,53;230,00;230,49;10054,94;1186,30;2068,00;67,80;24,74
13/8/2021 20:00;60,03;9,60;33,10;39,39;231,96;230,46;230,72;10106,00;1300,71;2217,00;67,67;24,55
13/8/2021 20:15;59,96;8,75;25,36;24,45;232,07;230,53;230,87;7169,63;1187,05;2151,00;67,47;24,48
13/8/2021 20:30;60,04;8,99;27,08;22,97;232,63;231,34;231,59;7302,49;1221,43;1943,00;67,62;24,27
13/8/2021 20:45;59,96;9,28;32,43;32,08;230,80;229,12;229,46;9182,56;1250,99;2055,00;67,66;24,13
13/8/2021 21:00;59,96;8,78;28,42;24,32;229,92;228,74;229,16;7435,81;1180,44;2044,00;67,81;24,02
13/8/2021 21:15;59,98;9,06;23,95;24,46;230,77;229,46;229,69;7103,92;1221,14;2100,00;67,89;24,04
13/8/2021 21:30;60,01;9,27;24,87;29,31;231,10;229,81;230,01;7695,08;1252,18;2102,00;67,83;23,99
13/8/2021 21:45;60,05;9,00;27,87;24,07;230,81;229,68;229,83;7437,69;1213,91;2049,00;67,80;23,92
13/8/2021 22:00;59,95;9,29;25,19;25,23;230,42;229,39;229,11;7305,94;1249,34;2042,00;67,95;23,78
13/8/2021 22:15;60,02;8,97;24,06;25,39;231,03;229,71;229,84;7199,61;1210,38;2057,00;68,25;23,66
13/8/2021 22:30;60,07;8,80;27,87;23,81;231,53;230,15;230,55;7503,67;1191,10;1985,00;68,33;23,74
13/8/2021 22:45;60,01;9,29;25,21;22,99;231,48;230,00;230,38;7106,90;1257,07;2016,00;68,49;23,39
13/8/2021 23:00;60,03;9,02;34,45;32,19;232,52;231,01;231,59;9423,01;1226,68;2026,00;68,55;23,32
13/8/2021 23:15;59,99;8,78;31,87;31,98;232,42;231,09;231,63;9007,79;1193,64;1991,00;68,42;23,34
13/8/2021 23:30;60,01;8,99;32,68;38,27;232,07;230,62;231,08;9768,48;1218,74;1998,00;68,52;23,39
13/8/2021 23:45;59,94;8,78;36,86;37,45;232,50;231,11;231,77;10089,20;1193,92;2039,00;68,51;23,36
14/8/2021 0:00;59,95;9,59;23,87;29,10;232,44;231,13;231,73;7674,65;1303,18;2081,00;68,67;23,27
14/8/2021 0:15;60,03;8,80;26,92;28,35;232,70;231,15;231,87;7733,17;1196,94;2001,00;68,84;23,10
14/8/2021 0:30;59,95;8,78;25,24;28,04;232,34;230,71;231,56;7510,54;1192,39;1934,00;69,19;22,95
14/8/2021 0:45;60,02;9,64;23,87;23,55;233,53;232,07;232,82;7149,45;1316,90;2010,00;69,20;23,00
14/8/2021 1:00;60,01;8,81;26,92;23,63;233,54;231,94;232,97;7277,17;1204,08;1933,00;69,25;23,16
14/8/2021 1:15;59,99;15,25;23,87;23,45;232,40;230,87;231,74;7709,86;2073,39;1951,00;69,15;23,10
14/8/2021 1:30;59,97;8,79;34,82;32,76;232,98;231,15;231,91;9441,91;1197,15;2110,00;69,38;23,22
14/8/2021 1:45;60,01;8,98;33,06;33,61;233,57;231,86;232,68;9392,97;1225,86;2013,00;69,32;23,14
14/8/2021 2:00;60,03;9,31;27,23;24,89;233,67;232,21;233,25;7558,24;1273,29;2010,00;69,40;23,24
14/8/2021 2:15;60,00;8,79;27,09;24,09;233,85;232,35;233,36;7331,76;1203,15;2061,00;69,36;23,21
14/8/2021 2:30;60,03;8,79;25,39;23,77;234,26;232,59;233,55;7120,81;1204,38;2002,00;69,45;23,25
14/8/2021 2:45;60,00;9,26;27,02;28,70;233,74;232,22;233,11;7896,60;1266,46;1988,00;69,42;23,15
14/8/2021 3:00;59,98;9,01;28,19;27,85;234,41;232,72;233,64;8069,99;1235,00;1928,00;69,43;23,22
14/8/2021 3:15;60,03;9,41;28,65;22,93;234,20;232,56;233,53;7504,00;1946,79;1942,00;69,38;23,27
14/8/2021 3:30;60,01;8,98;25,04;23,04;233,73;232,18;233,01;7097,01;1227,62;1999,00;69,42;23,17
14/8/2021 3:45;60,04;8,82;27,99;25,61;233,87;232,13;233,29;7560,71;1206,63;1940,00;69,50;23,31
14/8/2021 4:00;59,99;9,56;24,01;24,80;233,33;231,65;232,55;7264,77;1304,17;2012,00;69,62;23,26
14/8/2021 4:15;60,05;8,80;28,40;24,08;233,95;232,15;233,04;7443,44;1203,70;1966,00;69,70;23,36
14/8/2021 4:30;60,00;8,78;27,18;24,23;233,98;232,28;233,35;7361,73;1202,05;1925,00;69,77;23,28
14/8/2021 4:45;60,01;9,27;24,02;28,74;233,85;232,62;232,76;7599,96;1266,36;2002,00;69,81;23,29
14/8/2021 5:00;60,03;8,79;24,01;24,26;234,27;232,58;233,59;7046,63;1204,77;1991,00;69,79;23,25
14/8/2021 5:15;60,06;9,02;36,96;31,69;234,31;232,39;233,36;9737,09;1235,86;1956,00;69,80;23,25
14/8/2021 5:30;59,96;9,22;35,86;31,68;233,91;232,16;233,20;9557,71;1260,91;2009,00;69,92;23,33
14/8/2021 5:45;60,01;8,98;33,06;33,44;234,13;232,28;233,31;9399,79;1230,03;1998,00;69,83;23,33
14/8/2021 6:00;59,96;9,28;22,46;22,59;233,97;232,43;233,56;6632,95;1270,20;1997,00;69,99;23,25
14/8/2021 6:15;60,01;8,96;23,81;21,94;233,86;232,51;233,67;6618,26;1227,07;1826,00;69,95;23,18
14/8/2021 6:30;60,03;6,31;22,42;28,03;235,00;233,66;234,54;6705,54;867,18;1834,00;70,34;23,19
14/8/2021 6:45;59,99;7,07;25,65;28,42;235,51;234,26;235,10;7172,18;974,59;1786,00;70,47;23,18
14/8/2021 7:00;59,96;6,28;23,99;26,77;235,16;234,13;234,67;6739,98;863,88;1770,00;70,77;23,07
14/8/2021 7:15;59,99;6,27;22,41;26,68;234,83;233,71;234,52;6579,97;861,30;1788,00;70,78;23,09
14/8/2021 7:30;59,98;9,37;27,12;26,62;234,62;233,53;234,02;7573,93;1285,32;1811,00;70,85;23,18
14/8/2021 7:45;60,00;6,31;23,52;28,41;234,15;232,76;233,53;6847,24;864,11;1794,00;70,84;23,25
14/8/2021 8:00;59,96;7,79;23,97;23,50;232,90;231,92;232,54;6619,26;1061,85;1871,00;70,76;23,37
14/8/2021 8:15;60,04;7,10;22,38;24,20;232,60;231,38;232,00;6571,62;965,39;1864,00;70,49;23,31
14/8/2021 8:30;59,98;7,64;34,11;32,16;231,99;230,51;231,22;9066,01;1036,02;1851,00;70,53;23,33
14/8/2021 8:45;60,00;7,04;25,53;25,60;232,53;231,32;231,62;6853,92;956,00;1922,00;70,66;23,36
14/8/2021 9:00;60,02;6,35;23,75;24,27;231,92;230,49;231,07;6439,66;861,79;1833,00;70,62;23,33
14/8/2021 9:15;60,02;7,15;22,47;23,97;231,61;230,25;230,72;6418,65;967,63;1803,00;70,52;23,53
14/8/2021 9:30;59,99;6,28;30,92;37,67;232,23;230,74;231,28;8933,11;852,27;1875,00;70,32;23,59
14/8/2021 9:45;60,04;6,87;33,93;38,25;231,61;229,97;230,61;9443,78;930,56;1951,00;70,23;23,70
14/8/2021 10:00;59,94;7,00;32,80;39,18;230,66;229,36;229,69;9436,72;944,09;2059,00;70,10;23,73
14/8/2021 10:15;60,00;6,81;30,68;31,86;230,92;229,52;229,75;8495,25;918,05;1866,00;70,03;23,81
14/8/2021 10:30;59,98;6,28;33,61;32,95;230,40;229,01;229,37;8863,93;845,86;1889,00;69,87;23,97
14/8/2021 10:45;59,98;7,56;30,77;32,80;230,21;228,83;229,01;8694,31;1017,00;1823,00;69,75;24,05
14/8/2021 11:00;59,98;6,24;31,81;32,72;229,68;228,52;228,72;8584,22;837,49;1867,00;69,44;24,19
14/8/2021 11:15;59,99;7,63;25,73;21,88;229,36;228,26;228,53;6580,69;1023,08;1818,00;69,27;24,21
14/8/2021 11:30;60,03;6,28;31,01;33,39;229,93;228,47;228,88;8545,45;843,31;1794,00;68,93;24,50
14/8/2021 11:45;60,01;6,27;35,70;34,07;229,35;227,96;228,53;9145,99;840,33;1997,00;68,62;24,57
14/8/2021 12:00;60,01;7,65;23,53;28,44;229,46;228,12;228,63;6943,14;1026,16;1935,00;68,34;24,76
14/8/2021 12:15;59,95;6,29;22,19;27,68;229,22;227,97;228,54;6575,05;842,84;2026,00;68,14;24,74
14/8/2021 12:30;60,02;7,64;33,13;36,99;229,36;227,90;228,16;9341,27;1024,17;1923,00;68,03;24,95
14/8/2021 12:45;60,00;6,25;23,56;26,93;228,73;227,28;227,92;6626,94;836,18;2028,00;67,46;25,29
14/8/2021 13:00;60,00;6,76;29,11;27,27;228,88;227,54;228,10;7456,77;904,37;2086,00;67,22;25,49
14/8/2021 13:15;59,98;7,02;33,70;37,15;228,83;227,26;227,82;9374,86;939,27;2041,00;66,67;25,75
14/8/2021 13:30;60,03;6,34;23,78;22,52;228,20;226,94;227,36;6332,75;845,70;2263,00;66,42;25,92
14/8/2021 13:45;59,99;7,88;36,12;35,35;229,25;228,06;228,55;9581,19;1057,15;2143,00;65,65;26,29
14/8/2021 14:00;59,94;6,35;49,18;50,33;229,71;228,12;228,83;12575,45;852,97;2343,00;65,41;26,35
14/8/2021 14:15;60,01;6,87;35,19;34,99;229,31;228,20;228,82;9309,05;921,52;2201,00;64,95;26,52
14/8/2021 14:30;60,03;7,07;32,62;33,61;229,64;228,44;228,91;8957,98;949,68;2172,00;64,67;26,61
14/8/2021 14:45;59,97;6,76;46,52;47,39;229,49;227,82;228,42;12025,38;906,72;2254,00;64,32;26,85
14/8/2021 15:00;59,99;6,33;34,07;33,51;229,00;227,84;228,47;8991,05;848,75;2127,00;64,18;27,04
14/8/2021 15:15;60,00;7,01;32,43;38,16;229,49;228,29;228,92;9328,02;940,78;2129,00;64,15;26,97
14/8/2021 15:30;60,00;6,81;31,55;38,07;229,21;228,19;228,69;9199,10;913,79;2338,00;64,05;27,06
14/8/2021 15:45;60,03;6,25;34,80;38,66;229,41;228,50;229,08;9534,46;839,62;2154,00;63,88;27,17
14/8/2021 16:00;59,96;6,81;32,23;38,72;229,36;228,58;228,89;9323,68;913,57;2168,00;63,59;27,32
14/8/2021 16:15;60,02;6,32;32,37;42,52;229,90;228,91;229,33;9666,68;850,02;2220,00;63,46;27,34
14/8/2021 16:30;60,02;7,06;31,19;34,54;230,23;229,18;229,56;8856,72;951,00;2144,00;63,47;27,24
14/8/2021 16:45;60,00;6,92;33,60;32,71;230,71;229,47;229,98;8937,49;933,51;2312,00;63,56;27,31
14/8/2021 17:00;60,02;6,28;32,01;32,35;230,94;229,71;230,21;8635,93;848,66;2087,00;63,93;27,19
14/8/2021 17:15;60,01;7,65;31,14;34,12;230,42;229,24;229,63;8893,93;1030,71;2139,00;64,10;27,09
14/8/2021 17:30;60,02;6,33;22,21;22,66;230,58;229,46;229,93;6130,94;854,09;2235,00;64,29;27,08
14/8/2021 17:45;59,96;6,34;32,96;32,81;230,56;229,32;229,70;8777,61;855,05;2037,00;64,33;26,92
14/8/2021 18:00;59,97;7,76;25,41;23,23;230,87;230,01;230,03;6682,71;1046,43;2163,00;64,64;26,97
14/8/2021 18:15;59,98;6,32;30,98;35,23;231,03;229,62;229,98;8773,51;854,03;1943,00;65,49;26,65
14/8/2021 18:30;59,96;8,96;33,07;34,90;229,73;228,20;228,70;9490,84;1203,44;2033,00;65,75;26,57
14/8/2021 18:45;59,97;9,25;28,22;22,83;229,41;228,07;228,46;7331,29;1240,95;2169,00;66,02;26,49
14/8/2021 19:00;59,99;8,93;23,84;26,96;230,33;228,97;229,21;7308,74;1202,42;2075,00;66,16;26,42
14/8/2021 19:15;60,00;9,31;32,66;34,09;230,47;229,02;229,38;9418,24;1253,61;2158,00;66,35;26,31
14/8/2021 19:30;59,99;8,75;36,07;38,09;230,98;229,36;229,65;10155,50;1181,35;2267,00;66,40;26,26
14/8/2021 19:45;60,01;9,00;24,94;27,05;230,98;229,72;229,91;7461,29;1215,23;2113,00;66,57;26,15
14/8/2021 20:00;60,05;9,31;35,29;38,25;231,74;230,18;230,55;10162,32;1260,48;2135,00;67,16;25,99
14/8/2021 20:15;60,01;8,96;23,94;29,94;231,44;230,18;230,42;7632,17;1212,11;2106,00;67,58;25,70
14/8/2021 20:30;60,01;8,78;25,27;29,98;232,08;230,68;231,16;7696,26;1190,78;2063,00;67,34;25,33
14/8/2021 20:45;59,99;9,31;35,15;33,22;231,90;230,47;230,82;9637,71;1261,70;2166,00;67,32;25,15
14/8/2021 21:00;59,97;9,07;32,65;32,39;231,06;229,48;229,85;9239,15;1225,20;2104,00;67,23;24,91
14/8/2021 21:15;60,07;8,79;26,87;24,89;231,62;230,00;230,47;7366,44;1190,49;2058,00;67,32;24,78
14/8/2021 21:30;59,96;9,61;25,22;24,90;231,40;230,02;230,28;7372,00;1298,79;2006,00;67,47;24,63
14/8/2021 21:45;60,01;8,78;25,02;27,13;231,92;230,37;230,80;7412,50;1189,77;2003,00;67,43;24,54
14/8/2021 22:00;60,02;9,62;24,81;23,38;231,99;230,26;230,60;7188,83;1303,62;2026,00;67,53;24,43
14/8/2021 22:15;60,02;8,80;28,28;24,80;232,11;230,55;231,04;7479,39;1193,81;2053,00;67,54;24,40
14/8/2021 22:30;60,04;8,78;23,86;25,51;231,67;230,20;230,47;7108,24;1188,21;2037,00;67,52;24,30
14/8/2021 22:45;60,02;9,62;23,84;24,06;231,96;230,63;230,88;7163,64;1304,43;2024,00;67,48;24,26
